# Thu Apr 26 15:30:04 2018   epoch: 1524749404.18  ecg_per_packet: 8
# seqID, timestamp_in_sec, ecg_data
456, 2212.688444, -737.28
-1, -1, -737.28
-1, -1, -753.664
-1, -1, -770.048
-1, -1, -770.048
-1, -1, -770.048
-1, -1, -770.048
-1, -1, -753.664
457, 2212.848651, -737.28
-1, -1, -737.28
-1, -1, -720.896
-1, -1, -737.28
-1, -1, -720.896
-1, -1, -737.28
-1, -1, -737.28
-1, -1, -737.28
458, 2212.849321, -753.664
-1, -1, -753.664
-1, -1, -770.048
-1, -1, -770.048
-1, -1, -770.048
-1, -1, -770.048
-1, -1, -786.432
-1, -1, -819.2
459, 2212.849828, -786.432
-1, -1, -786.432
-1, -1, -753.664
-1, -1, -720.896
-1, -1, -720.896
-1, -1, -753.664
-1, -1, -770.048
-1, -1, -786.432
460, 2213.009619, -770.048
-1, -1, -770.048
-1, -1, -770.048
-1, -1, -770.048
-1, -1, -770.048
-1, -1, -770.048
-1, -1, -770.048
-1, -1, -753.664
461, 2213.010331, -737.28
-1, -1, -737.28
-1, -1, -753.664
-1, -1, -753.664
-1, -1, -753.664
-1, -1, -737.28
-1, -1, -720.896
-1, -1, -737.28
462, 2213.010843, -753.664
-1, -1, -753.664
-1, -1, -737.28
-1, -1, -737.28
-1, -1, -720.896
-1, -1, -737.28
-1, -1, -737.28
-1, -1, -720.896
463, 2213.170615, -720.896
-1, -1, -720.896
-1, -1, -704.512
-1, -1, -704.512
-1, -1, -720.896
-1, -1, -737.28
-1, -1, -704.512
-1, -1, -688.128
464, 2213.171291, -655.36
-1, -1, -655.36
-1, -1, -688.128
-1, -1, -704.512
-1, -1, -737.28
-1, -1, -704.512
-1, -1, -704.512
-1, -1, -737.28
465, 2213.331623, -737.28
-1, -1, -737.28
-1, -1, -737.28
-1, -1, -737.28
-1, -1, -737.28
-1, -1, -753.664
-1, -1, -753.664
-1, -1, -753.664
466, 2213.332331, -753.664
-1, -1, -753.664
-1, -1, -770.048
-1, -1, -737.28
-1, -1, -720.896
-1, -1, -704.512
-1, -1, -704.512
-1, -1, -704.512
467, 2213.332849, -720.896
-1, -1, -720.896
-1, -1, -720.896
-1, -1, -688.128
-1, -1, -688.128
-1, -1, -704.512
-1, -1, -704.512
-1, -1, -704.512
468, 2213.492615, -720.896
-1, -1, -720.896
-1, -1, -688.128
-1, -1, -671.744
-1, -1, -671.744
-1, -1, -671.744
-1, -1, -688.128
-1, -1, -720.896
469, 2213.493303, -737.28
-1, -1, -737.28
-1, -1, -671.744
-1, -1, -671.744
-1, -1, -704.512
-1, -1, -737.28
-1, -1, -688.128
-1, -1, -671.744
470, 2213.653615, -655.36
-1, -1, -655.36
-1, -1, -688.128
-1, -1, -704.512
-1, -1, -688.128
-1, -1, -655.36
-1, -1, -655.36
-1, -1, -671.744
471, 2213.654299, -688.128
-1, -1, -688.128
-1, -1, -688.128
-1, -1, -704.512
-1, -1, -688.128
-1, -1, -655.36
-1, -1, -638.976
-1, -1, -638.976
472, 2213.654815, -671.744
-1, -1, -671.744
-1, -1, -737.28
-1, -1, -770.048
-1, -1, -737.28
-1, -1, -638.976
-1, -1, -606.208
-1, -1, -655.36
473, 2213.814655, -720.896
-1, -1, -720.896
-1, -1, -737.28
-1, -1, -655.36
-1, -1, -638.976
-1, -1, -622.592
-1, -1, -704.512
-1, -1, -704.512
474, 2213.815393, -720.896
-1, -1, -720.896
-1, -1, -704.512
-1, -1, -704.512
-1, -1, -688.128
-1, -1, -688.128
-1, -1, -704.512
-1, -1, -720.896
475, 2213.815906, -720.896
-1, -1, -720.896
-1, -1, -704.512
-1, -1, -688.128
-1, -1, -704.512
-1, -1, -737.28
-1, -1, -720.896
-1, -1, -737.28
476, 2213.976615, -720.896
-1, -1, -720.896
-1, -1, -737.28
-1, -1, -753.664
-1, -1, -753.664
-1, -1, -753.664
-1, -1, -770.048
-1, -1, -753.664
477, 2213.977358, -753.664
-1, -1, -753.664
-1, -1, -770.048
-1, -1, -737.28
-1, -1, -753.664
-1, -1, -720.896
-1, -1, -720.896
-1, -1, -720.896
478, 2214.137599, -737.28
-1, -1, -737.28
-1, -1, -720.896
-1, -1, -737.28
-1, -1, -720.896
-1, -1, -737.28
-1, -1, -737.28
-1, -1, -737.28
479, 2214.138311, -720.896
-1, -1, -720.896
-1, -1, -737.28
-1, -1, -737.28
-1, -1, -753.664
-1, -1, -753.664
-1, -1, -786.432
-1, -1, -770.048
480, 2214.138978, -770.048
-1, -1, -770.048
-1, -1, -753.664
-1, -1, -770.048
-1, -1, -753.664
-1, -1, -770.048
-1, -1, -770.048
-1, -1, -786.432
481, 2214.299599, -835.584
-1, -1, -835.584
-1, -1, -819.2
-1, -1, -753.664
-1, -1, -704.512
-1, -1, -655.36
-1, -1, -720.896
-1, -1, -753.664
482, 2214.300468, -720.896
-1, -1, -720.896
-1, -1, -704.512
-1, -1, -704.512
-1, -1, -720.896
-1, -1, -737.28
-1, -1, -737.28
-1, -1, -737.28
483, 2214.460623, -753.664
-1, -1, -753.664
-1, -1, -753.664
-1, -1, -753.664
-1, -1, -753.664
-1, -1, -737.28
-1, -1, -737.28
-1, -1, -737.28
484, 2214.461317, -720.896
-1, -1, -720.896
-1, -1, -753.664
-1, -1, -737.28
-1, -1, -737.28
-1, -1, -720.896
-1, -1, -753.664
-1, -1, -737.28
485, 2214.46183, -753.664
-1, -1, -753.664
-1, -1, -753.664
-1, -1, -770.048
-1, -1, -770.048
-1, -1, -770.048
-1, -1, -770.048
-1, -1, -753.664
486, 2214.621611, -737.28
-1, -1, -737.28
-1, -1, -737.28
-1, -1, -737.28
-1, -1, -753.664
-1, -1, -737.28
-1, -1, -753.664
-1, -1, -753.664
487, 2214.622297, -753.664
-1, -1, -753.664
-1, -1, -753.664
-1, -1, -737.28
-1, -1, -753.664
-1, -1, -753.664
-1, -1, -786.432
-1, -1, -786.432
488, 2214.782607, -802.816
-1, -1, -802.816
-1, -1, -786.432
-1, -1, -786.432
-1, -1, -802.816
-1, -1, -786.432
-1, -1, -770.048
-1, -1, -786.432
489, 2214.783293, -753.664
-1, -1, -753.664
-1, -1, -770.048
-1, -1, -753.664
-1, -1, -770.048
-1, -1, -770.048
-1, -1, -786.432
-1, -1, -753.664
490, 2214.783804, -770.048
-1, -1, -770.048
-1, -1, -753.664
-1, -1, -770.048
-1, -1, -770.048
-1, -1, -770.048
-1, -1, -753.664
-1, -1, -770.048
491, 2214.943655, -753.664
-1, -1, -753.664
-1, -1, -770.048
-1, -1, -786.432
-1, -1, -786.432
-1, -1, -753.664
-1, -1, -770.048
-1, -1, -753.664
492, 2214.944402, -770.048
-1, -1, -770.048
-1, -1, -770.048
-1, -1, -753.664
-1, -1, -737.28
-1, -1, -753.664
-1, -1, -753.664
-1, -1, -770.048
493, 2214.944921, -770.048
-1, -1, -770.048
-1, -1, -770.048
-1, -1, -770.048
-1, -1, -770.048
-1, -1, -753.664
-1, -1, -770.048
-1, -1, -802.816
494, 2215.104615, -835.584
-1, -1, -835.584
-1, -1, -819.2
-1, -1, -753.664
-1, -1, -737.28
-1, -1, -737.28
-1, -1, -753.664
-1, -1, -786.432
495, 2215.105291, -770.048
-1, -1, -770.048
-1, -1, -770.048
-1, -1, -802.816
-1, -1, -802.816
-1, -1, -786.432
-1, -1, -786.432
-1, -1, -786.432
496, 2215.265611, -786.432
-1, -1, -786.432
-1, -1, -802.816
-1, -1, -786.432
-1, -1, -802.816
-1, -1, -835.584
-1, -1, -819.2
-1, -1, -819.2
497, 2215.266293, -835.584
-1, -1, -835.584
-1, -1, -819.2
-1, -1, -786.432
-1, -1, -819.2
-1, -1, -835.584
-1, -1, -819.2
-1, -1, -851.968
498, 2215.266805, -868.352
-1, -1, -868.352
-1, -1, -868.352
-1, -1, -868.352
-1, -1, -835.584
-1, -1, -835.584
-1, -1, -835.584
-1, -1, -802.816
499, 2215.426786, -802.816
-1, -1, -802.816
-1, -1, -835.584
-1, -1, -819.2
-1, -1, -819.2
-1, -1, -835.584
-1, -1, -835.584
-1, -1, -819.2
500, 2215.427757, -819.2
-1, -1, -819.2
-1, -1, -819.2
-1, -1, -802.816
-1, -1, -786.432
-1, -1, -802.816
-1, -1, -819.2
-1, -1, -819.2
501, 2215.587738, -786.432
-1, -1, -786.432
-1, -1, -753.664
-1, -1, -753.664
-1, -1, -753.664
-1, -1, -770.048
-1, -1, -819.2
-1, -1, -819.2
502, 2215.59039, -868.352
-1, -1, -868.352
-1, -1, -851.968
-1, -1, -835.584
-1, -1, -819.2
-1, -1, -802.816
-1, -1, -835.584
-1, -1, -819.2
503, 2215.591282, -802.816
-1, -1, -802.816
-1, -1, -835.584
-1, -1, -835.584
-1, -1, -819.2
-1, -1, -819.2
-1, -1, -819.2
-1, -1, -819.2
504, 2215.751647, -819.2
-1, -1, -819.2
-1, -1, -819.2
-1, -1, -802.816
-1, -1, -802.816
-1, -1, -835.584
-1, -1, -835.584
-1, -1, -868.352
505, 2215.752328, -851.968
-1, -1, -851.968
-1, -1, -802.816
-1, -1, -737.28
-1, -1, -770.048
-1, -1, -819.2
-1, -1, -835.584
-1, -1, -835.584
506, 2215.752841, -819.2
-1, -1, -819.2
-1, -1, -819.2
-1, -1, -786.432
-1, -1, -770.048
-1, -1, -786.432
-1, -1, -802.816
-1, -1, -802.816
507, 2215.912663, -802.816
-1, -1, -802.816
-1, -1, -770.048
-1, -1, -802.816
-1, -1, -786.432
-1, -1, -819.2
-1, -1, -835.584
-1, -1, -851.968
508, 2215.913413, -868.352
-1, -1, -868.352
-1, -1, -868.352
-1, -1, -851.968
-1, -1, -851.968
-1, -1, -835.584
-1, -1, -835.584
-1, -1, -802.816
509, 2216.073615, -802.816
-1, -1, -802.816
-1, -1, -819.2
-1, -1, -868.352
-1, -1, -884.736
-1, -1, -884.736
-1, -1, -868.352
-1, -1, -835.584
510, 2216.074282, -786.432
-1, -1, -786.432
-1, -1, -819.2
-1, -1, -819.2
-1, -1, -802.816
-1, -1, -819.2
-1, -1, -819.2
-1, -1, -802.816
511, 2216.074795, -802.816
-1, -1, -802.816
-1, -1, -819.2
-1, -1, -819.2
-1, -1, -802.816
-1, -1, -835.584
-1, -1, -835.584
-1, -1, -819.2
512, 2216.234615, -819.2
-1, -1, -819.2
-1, -1, -835.584
-1, -1, -819.2
-1, -1, -786.432
-1, -1, -819.2
-1, -1, -819.2
-1, -1, -786.432
513, 2216.235278, -819.2
-1, -1, -819.2
-1, -1, -819.2
-1, -1, -819.2
-1, -1, -835.584
-1, -1, -819.2
-1, -1, -819.2
-1, -1, -819.2
514, 2216.395627, -819.2
-1, -1, -819.2
-1, -1, -835.584
-1, -1, -851.968
-1, -1, -851.968
-1, -1, -835.584
-1, -1, -835.584
-1, -1, -819.2
515, 2216.396332, -835.584
-1, -1, -835.584
-1, -1, -851.968
-1, -1, -819.2
-1, -1, -819.2
-1, -1, -835.584
-1, -1, -851.968
-1, -1, -851.968
516, 2216.396838, -868.352
-1, -1, -868.352
-1, -1, -835.584
-1, -1, -835.584
-1, -1, -851.968
-1, -1, -851.968
-1, -1, -851.968
-1, -1, -851.968
517, 2216.556738, -851.968
-1, -1, -851.968
-1, -1, -819.2
-1, -1, -770.048
-1, -1, -720.896
-1, -1, -737.28
-1, -1, -737.28
-1, -1, -737.28
518, 2216.558289, -737.28
-1, -1, -737.28
-1, -1, -737.28
-1, -1, -720.896
-1, -1, -720.896
-1, -1, -720.896
-1, -1, -753.664
-1, -1, -753.664
519, 2216.718722, -786.432
-1, -1, -786.432
-1, -1, -786.432
-1, -1, -802.816
-1, -1, -786.432
-1, -1, -786.432
-1, -1, -786.432
-1, -1, -786.432
520, 2216.720307, -802.816
-1, -1, -802.816
-1, -1, -802.816
-1, -1, -819.2
-1, -1, -819.2
-1, -1, -802.816
-1, -1, -802.816
-1, -1, -802.816
521, 2216.721297, -786.432
-1, -1, -786.432
-1, -1, -786.432
-1, -1, -786.432
-1, -1, -786.432
-1, -1, -786.432
-1, -1, -786.432
-1, -1, -786.432
522, 2216.881691, -802.816
-1, -1, -802.816
-1, -1, -786.432
-1, -1, -770.048
-1, -1, -770.048
-1, -1, -770.048
-1, -1, -786.432
-1, -1, -786.432
523, 2216.882467, -802.816
-1, -1, -802.816
-1, -1, -786.432
-1, -1, -786.432
-1, -1, -786.432
-1, -1, -753.664
-1, -1, -786.432
-1, -1, -770.048
524, 2216.882982, -786.432
-1, -1, -786.432
-1, -1, -786.432
-1, -1, -770.048
-1, -1, -770.048
-1, -1, -770.048
-1, -1, -770.048
-1, -1, -770.048
525, 2217.043611, -770.048
-1, -1, -770.048
-1, -1, -770.048
-1, -1, -770.048
-1, -1, -770.048
-1, -1, -770.048
-1, -1, -770.048
-1, -1, -786.432
526, 2217.044278, -770.048
-1, -1, -770.048
-1, -1, -770.048
-1, -1, -770.048
-1, -1, -786.432
-1, -1, -770.048
-1, -1, -802.816
