# Wed Jul 04 15:07:58 2018   epoch: 1530709678.96  ecg_per_packet: 8
# seqID, timestamp_in_sec, ecg_data
28, 2342.640595, -1212.416
-1, -1, -1212.416
-1, -1, -1228.8
-1, -1, -1228.8
-1, -1, -1228.8
-1, -1, -1196.032
-1, -1, -1196.032
-1, -1, -1196.032
29, 2342.701567, -1179.648
-1, -1, -1179.648
-1, -1, -1212.416
-1, -1, -1212.416
-1, -1, -1196.032
-1, -1, -1196.032
-1, -1, -1196.032
-1, -1, -1228.8
30, 2342.761583, -1228.8
-1, -1, -1228.8
-1, -1, -1196.032
-1, -1, -1163.264
-1, -1, -1163.264
-1, -1, -1212.416
-1, -1, -1228.8
-1, -1, -1196.032
31, 2342.821567, -1163.264
-1, -1, -1163.264
-1, -1, -1179.648
-1, -1, -1196.032
-1, -1, -1196.032
-1, -1, -1212.416
-1, -1, -1212.416
-1, -1, -1212.416
32, 2342.911579, -1228.8
-1, -1, -1228.8
-1, -1, -1179.648
-1, -1, -1196.032
-1, -1, -1212.416
-1, -1, -1228.8
-1, -1, -1228.8
-1, -1, -1212.416
33, 2342.971583, -1196.032
-1, -1, -1196.032
-1, -1, -1196.032
-1, -1, -1196.032
-1, -1, -1228.8
-1, -1, -1228.8
-1, -1, -1228.8
-1, -1, -1163.264
34, 2343.031567, -1163.264
-1, -1, -1163.264
-1, -1, -1146.88
-1, -1, -1228.8
-1, -1, -1245.184
-1, -1, -1228.8
-1, -1, -1179.648
-1, -1, -1196.032
35, 2343.091583, -1196.032
-1, -1, -1196.032
-1, -1, -1228.8
-1, -1, -1196.032
-1, -1, -1212.416
-1, -1, -1179.648
-1, -1, -1212.416
-1, -1, -1196.032
36, 2343.151583, -1179.648
-1, -1, -1179.648
-1, -1, -1212.416
-1, -1, -1228.8
-1, -1, -1212.416
-1, -1, -1212.416
-1, -1, -1196.032
-1, -1, -1196.032
37, 2343.211567, -1212.416
-1, -1, -1212.416
-1, -1, -1245.184
-1, -1, -1212.416
-1, -1, -1196.032
-1, -1, -1212.416
-1, -1, -1212.416
-1, -1, -1196.032
38, 2343.271583, -1212.416
-1, -1, -1212.416
-1, -1, -1196.032
-1, -1, -1196.032
-1, -1, -1212.416
-1, -1, -1196.032
-1, -1, -1212.416
-1, -1, -1196.032
39, 2343.331571, -1196.032
-1, -1, -1196.032
-1, -1, -1212.416
-1, -1, -1196.032
-1, -1, -1196.032
-1, -1, -1228.8
-1, -1, -1212.416
-1, -1, -1212.416
40, 2343.391583, -1212.416
-1, -1, -1212.416
-1, -1, -1196.032
-1, -1, -1196.032
-1, -1, -1212.416
-1, -1, -1228.8
-1, -1, -1228.8
-1, -1, -1212.416
41, 2343.451567, -1196.032
-1, -1, -1196.032
-1, -1, -1179.648
-1, -1, -1196.032
-1, -1, -1179.648
-1, -1, -1212.416
-1, -1, -1228.8
-1, -1, -1212.416
42, 2343.511579, -1212.416
-1, -1, -1212.416
-1, -1, -1212.416
-1, -1, -1179.648
-1, -1, -1179.648
-1, -1, -1228.8
-1, -1, -1245.184
-1, -1, -1245.184
43, 2343.571587, -1179.648
-1, -1, -1179.648
-1, -1, -1179.648
-1, -1, -1179.648
-1, -1, -1212.416
-1, -1, -1228.8
-1, -1, -1228.8
-1, -1, -1196.032
44, 2343.661583, -1212.416
-1, -1, -1212.416
-1, -1, -1196.032
-1, -1, -1212.416
-1, -1, -1228.8
-1, -1, -1196.032
-1, -1, -1179.648
-1, -1, -1179.648
45, 2343.721567, -1179.648
-1, -1, -1179.648
-1, -1, -1212.416
-1, -1, -1228.8
-1, -1, -1212.416
-1, -1, -1196.032
-1, -1, -1196.032
-1, -1, -1228.8
46, 2343.781583, -1179.648
-1, -1, -1179.648
-1, -1, -1212.416
-1, -1, -1196.032
-1, -1, -1212.416
-1, -1, -1212.416
-1, -1, -1196.032
-1, -1, -1212.416
47, 2343.841591, -1212.416
-1, -1, -1212.416
-1, -1, -1196.032
-1, -1, -1212.416
-1, -1, -1196.032
-1, -1, -1212.416
-1, -1, -1228.8
-1, -1, -1228.8
48, 2343.901579, -1212.416
-1, -1, -1212.416
-1, -1, -1212.416
-1, -1, -1212.416
-1, -1, -1196.032
-1, -1, -1212.416
-1, -1, -1212.416
-1, -1, -1179.648
49, 2343.961567, -1179.648
-1, -1, -1179.648
-1, -1, -1179.648
-1, -1, -1196.032
-1, -1, -1228.8
-1, -1, -1196.032
-1, -1, -1179.648
-1, -1, -1212.416
50, 2344.021579, -1228.8
-1, -1, -1228.8
-1, -1, -1212.416
-1, -1, -1179.648
-1, -1, -1163.264
-1, -1, -1163.264
-1, -1, -1196.032
-1, -1, -1212.416
51, 2344.081587, -1212.416
-1, -1, -1212.416
-1, -1, -1228.8
-1, -1, -1196.032
-1, -1, -1196.032
-1, -1, -1196.032
-1, -1, -1196.032
-1, -1, -1196.032
52, 2344.141567, -1212.416
-1, -1, -1212.416
-1, -1, -1196.032
-1, -1, -1196.032
-1, -1, -1212.416
-1, -1, -1212.416
-1, -1, -1212.416
-1, -1, -1196.032
53, 2344.201579, -1196.032
-1, -1, -1196.032
-1, -1, -1179.648
-1, -1, -1196.032
-1, -1, -1163.264
-1, -1, -1179.648
-1, -1, -1212.416
-1, -1, -1245.184
54, 2344.261567, -1228.8
-1, -1, -1228.8
-1, -1, -1212.416
-1, -1, -1196.032
-1, -1, -1228.8
-1, -1, -1228.8
-1, -1, -1196.032
-1, -1, -1163.264
55, 2344.322591, -1196.032
-1, -1, -1196.032
-1, -1, -1228.8
-1, -1, -1212.416
-1, -1, -1196.032
-1, -1, -1179.648
-1, -1, -1196.032
-1, -1, -1228.8
56, 2344.382595, -1212.416
-1, -1, -1212.416
-1, -1, -1212.416
-1, -1, -1196.032
-1, -1, -1228.8
-1, -1, -1212.416
-1, -1, -1212.416
-1, -1, -1212.416
57, 2344.472567, -1212.416
-1, -1, -1212.416
-1, -1, -1212.416
-1, -1, -1228.8
-1, -1, -1196.032
-1, -1, -1196.032
-1, -1, -1196.032
-1, -1, -1228.8
58, 2344.532579, -1245.184
-1, -1, -1245.184
-1, -1, -1212.416
-1, -1, -1196.032
-1, -1, -1196.032
-1, -1, -1179.648
-1, -1, -1196.032
-1, -1, -1196.032
59, 2344.592587, -1196.032
-1, -1, -1196.032
-1, -1, -1196.032
-1, -1, -1212.416
-1, -1, -1196.032
-1, -1, -1212.416
-1, -1, -1212.416
-1, -1, -1179.648
60, 2344.652567, -1212.416
-1, -1, -1212.416
-1, -1, -1228.8
-1, -1, -1212.416
-1, -1, -1212.416
-1, -1, -1212.416
-1, -1, -1196.032
-1, -1, -1212.416
61, 2344.712579, -1228.8
-1, -1, -1228.8
-1, -1, -1196.032
-1, -1, -1196.032
-1, -1, -1212.416
-1, -1, -1212.416
-1, -1, -1196.032
-1, -1, -1212.416
62, 2344.772567, -1179.648
-1, -1, -1179.648
-1, -1, -1179.648
-1, -1, -1163.264
-1, -1, -1212.416
-1, -1, -1245.184
-1, -1, -1277.952
-1, -1, -1245.184
63, 2344.832579, -1212.416
-1, -1, -1212.416
-1, -1, -1163.264
-1, -1, -1196.032
-1, -1, -1196.032
-1, -1, -1228.8
-1, -1, -1212.416
-1, -1, -1212.416
64, 2344.892587, -1196.032
-1, -1, -1196.032
-1, -1, -1212.416
-1, -1, -1212.416
-1, -1, -1196.032
-1, -1, -1196.032
-1, -1, -1196.032
-1, -1, -1179.648
65, 2344.952567, -1212.416
-1, -1, -1212.416
-1, -1, -1228.8
-1, -1, -1212.416
-1, -1, -1196.032
-1, -1, -1196.032
-1, -1, -1179.648
-1, -1, -1196.032
66, 2345.012583, -1212.416
-1, -1, -1212.416
-1, -1, -1212.416
-1, -1, -1228.8
-1, -1, -1212.416
-1, -1, -1196.032
-1, -1, -1179.648
-1, -1, -1212.416
67, 2345.072567, -1228.8
-1, -1, -1228.8
-1, -1, -1228.8
-1, -1, -1212.416
-1, -1, -1179.648
-1, -1, -1163.264
-1, -1, -1212.416
-1, -1, -1228.8
68, 2345.132579, -1228.8
-1, -1, -1228.8
-1, -1, -1245.184
-1, -1, -1228.8
-1, -1, -1179.648
-1, -1, -1179.648
-1, -1, -1179.648
-1, -1, -1212.416
69, 2345.222583, -1212.416
-1, -1, -1212.416
-1, -1, -1212.416
-1, -1, -1212.416
-1, -1, -1228.8
-1, -1, -1228.8
-1, -1, -1196.032
-1, -1, -1196.032
70, 2345.282567, -1196.032
-1, -1, -1196.032
-1, -1, -1228.8
-1, -1, -1245.184
-1, -1, -1196.032
-1, -1, -1179.648
-1, -1, -1179.648
-1, -1, -1196.032
71, 2345.342595, -1212.416
-1, -1, -1212.416
-1, -1, -1179.648
-1, -1, -1179.648
-1, -1, -1212.416
-1, -1, -1245.184
-1, -1, -1228.8
-1, -1, -1196.032
72, 2345.402591, -1196.032
-1, -1, -1196.032
-1, -1, -1196.032
-1, -1, -1212.416
-1, -1, -1212.416
-1, -1, -1228.8
-1, -1, -1196.032
-1, -1, -1212.416
73, 2345.462567, -1212.416
-1, -1, -1212.416
-1, -1, -1196.032
-1, -1, -1212.416
-1, -1, -1196.032
-1, -1, -1179.648
-1, -1, -1196.032
-1, -1, -1196.032
74, 2345.522583, -1228.8
-1, -1, -1228.8
-1, -1, -1212.416
-1, -1, -1212.416
-1, -1, -1212.416
-1, -1, -1212.416
-1, -1, -1212.416
-1, -1, -1212.416
75, 2345.582571, -1196.032
-1, -1, -1196.032
-1, -1, -1179.648
-1, -1, -1179.648
-1, -1, -1196.032
-1, -1, -1196.032
-1, -1, -1196.032
-1, -1, -1179.648
76, 2345.642579, -1196.032
-1, -1, -1196.032
-1, -1, -1212.416
-1, -1, -1228.8
-1, -1, -1228.8
-1, -1, -1196.032
-1, -1, -1179.648
-1, -1, -1179.648
77, 2345.702571, -1212.416
-1, -1, -1212.416
-1, -1, -1228.8
-1, -1, -1245.184
-1, -1, -1212.416
-1, -1, -1163.264
-1, -1, -1179.648
-1, -1, -1196.032
78, 2345.762579, -1179.648
-1, -1, -1179.648
-1, -1, -1179.648
-1, -1, -1212.416
-1, -1, -1245.184
-1, -1, -1245.184
-1, -1, -1179.648
-1, -1, -1163.264
79, 2345.822583, -1163.264
-1, -1, -1163.264
-1, -1, -1212.416
-1, -1, -1245.184
-1, -1, -1212.416
-1, -1, -1212.416
-1, -1, -1212.416
-1, -1, -1196.032
80, 2345.882567, -1228.8
-1, -1, -1228.8
-1, -1, -1228.8
-1, -1, -1212.416
-1, -1, -1228.8
-1, -1, -1228.8
-1, -1, -1212.416
-1, -1, -1212.416
81, 2345.972579, -1163.264
-1, -1, -1163.264
-1, -1, -1179.648
-1, -1, -1196.032
-1, -1, -1196.032
-1, -1, -1212.416
-1, -1, -1228.8
-1, -1, -1212.416
82, 2346.033595, -1212.416
-1, -1, -1212.416
-1, -1, -1196.032
-1, -1, -1196.032
